Year,State,District,Total_Male,Male_Below_5_years,Male_5 years_&_Above_Below_14_years,Male_14_years_&_Above_Below_18_years,Male_18_years_ &_Above_Below_30_years,Male_30_years_&_ Above_Below_45_years,Male_45_years_&_Above_Below_60_years,Male_60_years_&_Above,Total_Female,Female_Below_5_years,Female_5_years_&_Above_Below_14_years,Female_14_years_&_Above_Below_18_years,Female_18_years_&_Above_Below_30_years,Female_30_years_&_Above_Below_45_years,Female_45_years_&_Above_Below_60_years,Female_60_years_&_Above,Total_Transgender,Transgender_Below_5_years,Transgender_5 years & Above–Below 14  years,Transgender_14_years_&_Above_Below_18_years,Transgender_18_years_&_Above_Below_30_years,Transgender_30_years_&_Above_Below_45_years,Transgender_45_years_&_Above_Below_60_years,Transgender_60_years_&_Above,Grand_Total,Total_Below_5_years,Total_5_years_&_Above_Below_14_years,Total_14 years & Above - Below 18 years,Total_18_years_&_Above_Below_30_years,Total_30_years_&_Above_Below_45_years,Total_45_years_&_Above_Below_60_years,Total_60_years_&_Above
2017-18,Tamil Nadu,Coimbatore City,117,10,13,4,41,28,8,13,193,4,7,56,89,17,7,13,0,0,0,0,0,0,0,0,310,14,20,60,130,45,15,26
2017-18,Tamil Nadu,Cuddalore,79,0,4,6,21,17,16,15,219,0,3,60,133,20,0,3,0,0,0,0,0,0,0,0,298,0,7,66,154,37,16,18
2017-18,Tamil Nadu,Dharmapuri,25,4,2,5,3,5,3,3,67,0,5,20,17,16,6,3,0,0,0,0,0,0,0,0,92,4,7,25,20,21,9,6
2017-18,Tamil Nadu,Dindigul,90,8,14,12,18,23,4,11,188,6,17,52,85,22,3,3,0,0,0,0,0,0,0,0,278,14,31,64,103,45,7,14
2017-18,Tamil Nadu,Erode,85,5,9,13,17,16,6,19,152,5,4,29,89,13,7,5,0,0,0,0,0,0,0,0,237,10,13,42,106,29,13,24
2017-18,Tamil Nadu,Kanchipuram,209,1,11,34,24,55,46,38,679,2,28,122,250,183,68,26,0,0,0,0,0,0,0,0,888,3,39,156,274,238,114,64
2017-18,Tamil Nadu,Kanyakumari,586,12,9,32,169,198,123,43,222,7,9,18,141,31,5,11,0,0,0,0,0,0,0,0,808,19,18,50,310,229,128,54
2017-18,Tamil Nadu,Karur,20,0,5,2,6,3,2,2,98,0,2,44,43,4,2,3,0,0,0,0,0,0,0,0,118,0,7,46,49,7,4,5
2017-18,Tamil Nadu,Krishnagiri,88,5,9,8,13,26,16,11,188,5,6,36,105,23,10,3,0,0,0,0,0,0,0,0,276,10,15,44,118,49,26,14
2017-18,Tamil Nadu,Madurai,139,13,21,12,44,25,13,11,332,8,23,65,185,29,13,9,0,0,0,0,0,0,0,0,471,21,44,77,229,54,26,20
2017-18,Tamil Nadu,Madurai City,206,8,26,26,33,58,33,22,305,12,19,47,142,58,20,7,0,0,0,0,0,0,0,0,511,20,45,73,175,116,53,29
2017-18,Tamil Nadu,Nagapattinam,43,2,5,8,9,7,5,7,171,6,7,35,111,9,1,2,0,0,0,0,0,0,0,0,214,8,12,43,120,16,6,9
2017-18,Tamil Nadu,Namakkal,42,3,1,10,9,9,5,5,55,3,3,13,24,9,2,1,0,0,0,0,0,0,0,0,97,6,4,23,33,18,7,6
2017-18,Tamil Nadu,Nilgiris,19,0,3,5,3,2,4,2,43,0,3,14,23,2,0,1,0,0,0,0,0,0,0,0,62,0,6,19,26,4,4,3
2017-18,Tamil Nadu,Perambalur,33,1,4,4,13,8,1,2,159,5,6,54,84,9,1,0,0,0,0,0,0,0,0,0,192,6,10,58,97,17,2,2
2017-18,Tamil Nadu,Pudukottai,34,2,6,3,14,5,2,2,122,7,5,23,75,6,3,3,0,0,0,0,0,0,0,0,156,9,11,26,89,11,5,5
2017-18,Tamil Nadu,Ramnathapuram,73,9,6,12,16,16,10,4,189,6,5,37,100,33,6,2,0,0,0,0,0,0,0,0,262,15,11,49,116,49,16,6
2017-18,Tamil Nadu,Railway Chennai,26,0,2,3,3,7,8,3,19,0,1,2,4,6,4,2,0,0,0,0,0,0,0,0,45,0,3,5,7,13,12,5
2017-18,Tamil Nadu,Railway Trichy,6,0,0,0,0,3,3,0,5,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,7,3,1
2017-18,Tamil Nadu,Salem,91,5,9,13,19,20,10,15,247,10,13,79,102,34,4,5,0,0,0,0,0,0,0,0,338,15,22,92,121,54,14,20
2017-18,Tamil Nadu,Salem City,52,7,5,9,13,7,7,4,107,3,8,27,52,9,4,4,0,0,0,0,0,0,0,0,159,10,13,36,65,16,11,8
2017-18,Tamil Nadu,Sivagangai,32,2,3,8,1,6,9,3,109,5,4,14,56,23,5,2,0,0,0,0,0,0,0,0,141,7,7,22,57,29,14,5
2017-18,Tamil Nadu,Thanjavur,84,7,6,11,17,18,12,13,240,6,8,67,123,16,13,7,0,0,0,0,0,0,0,0,324,13,14,78,140,34,25,20
2017-18,Tamil Nadu,Theni,89,7,14,5,21,18,13,11,216,8,12,56,109,18,7,6,0,0,0,0,0,0,0,0,305,15,26,61,130,36,20,17
2017-18,Tamil Nadu,Thirunelveli,167,19,21,6,20,47,38,16,397,10,12,75,199,76,15,10,0,0,0,0,0,0,0,0,564,29,33,81,219,123,53,26
2017-18,Tamil Nadu,Thirunelveli City,50,3,7,6,9,13,5,7,82,2,4,10,53,6,2,5,0,0,0,0,0,0,0,0,132,5,11,16,62,19,7,12
2017-18,Tamil Nadu,Thiruvallur,176,13,13,17,64,32,23,14,583,3,31,106,384,36,11,12,0,0,0,0,0,0,0,0,759,16,44,123,448,68,34,26
2017-18,Tamil Nadu,Thiruvannamalai,107,9,14,16,23,18,11,16,342,10,11,92,200,18,7,4,0,0,0,0,0,0,0,0,449,19,25,108,223,36,18,20
2017-18,Tamil Nadu,Thiruvarur,24,1,5,5,6,2,4,1,63,1,1,12,35,7,6,1,0,0,0,0,0,0,0,0,87,2,6,17,41,9,10,2
2017-18,Tamil Nadu,Thoothukudi,121,11,12,16,28,21,12,21,285,16,5,69,145,36,5,9,0,0,0,0,0,0,0,0,406,27,17,85,173,57,17,30
2017-18,Tamil Nadu,Tiruppur,78,6,3,7,19,20,11,12,237,2,10,70,117,22,5,11,0,0,0,0,0,0,0,0,315,8,13,77,136,42,16,23
2017-18,Tamil Nadu,Tiruppur City,107,8,11,5,27,29,20,7,272,2,6,85,149,15,5,10,0,0,0,0,0,0,0,0,379,10,17,90,176,44,25,17
2017-18,Tamil Nadu,Trichy,39,1,3,6,11,6,5,7,101,2,5,32,49,9,2,2,0,0,0,0,0,0,0,0,140,3,8,38,60,15,7,9
2017-18,Tamil Nadu,Trichy City,104,8,9,9,24,27,16,11,160,6,4,34,86,19,9,2,0,0,0,0,0,0,0,0,264,14,13,43,110,46,25,13
2017-18,Tamil Nadu,Vellore,202,16,16,23,44,47,30,26,689,17,28,214,392,21,11,6,0,0,0,0,0,0,0,0,891,33,44,237,436,68,41,32
2017-18,Tamil Nadu,Villupuram,113,1,6,18,28,23,16,21,219,0,2,44,142,14,9,8,0,0,0,0,0,0,0,0,332,1,8,62,170,37,25,29
2017-18,Tamil Nadu,Virudhunagar,73,4,6,16,18,14,6,9,210,8,10,45,125,15,1,6,0,0,0,0,0,0,0,0,283,12,16,61,143,29,7,15
2017-18,Tamil Nadu,Cyber Cell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Tamil Nadu,Other Units,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Tamil Nadu,Total,5135,255,417,556,1046,1280,898,683,10403,223,413,2407,5194,1355,451,360,1,0,0,0,0,0,1,0,15539,478,830,2963,6240,2635,1350,1043
2017-18,Telangana,Cyberabad Commissionerate,1326,35,89,132,312,391,252,115,1861,47,57,139,730,649,180,59,0,0,0,0,0,0,0,0,3187,82,146,271,1042,1040,432,174
2017-18,Telangana,Hyderabad Commissionerate,1235,41,109,133,207,366,251,128,1658,27,63,295,745,365,105,58,1,0,0,0,0,1,0,0,2894,68,172,428,952,732,356,186
2017-18,Telangana,Karimnagar Commissionerate,104,3,5,12,21,32,22,9,244,6,4,55,127,36,11,5,0,0,0,0,0,0,0,0,348,9,9,67,148,68,33,14
2017-18,Telangana,Khammam Commissionerate,117,3,5,2,45,30,17,15,235,2,4,0,194,30,2,3,0,0,0,0,0,0,0,0,352,5,9,2,239,60,19,18
2017-18,Telangana,Nizamabad Commissionerate,162,9,18,22,49,35,12,17,325,10,15,59,203,23,11,4,0,0,0,0,0,0,0,0,487,19,33,81,252,58,23,21
2017-18,Telangana,Rachakonda Commissionerate,892,36,108,99,195,270,124,60,1138,38,28,129,648,198,66,31,0,0,0,0,0,0,0,0,2030,74,136,228,843,468,190,91
2017-18,Telangana,Ramagundam Commissionerate,115,0,6,6,32,42,23,6,349,0,3,90,201,46,7,2,0,0,0,0,0,0,0,0,464,0,9,96,233,88,30,8
2017-18,Telangana,Siddipet Commissionerate,71,7,6,6,19,24,3,6,183,3,3,54,94,22,2,5,0,0,0,0,0,0,0,0,254,10,9,60,113,46,5,11
2017-18,Telangana,Warangal Commissionerate,173,12,15,17,35,49,33,12,455,6,14,87,252,79,12,5,0,0,0,0,0,0,0,0,628,18,29,104,287,128,45,17
2017-18,Telangana,Adilabad,53,3,7,8,16,7,4,8,86,0,1,16,59,7,1,2,0,0,0,0,0,0,0,0,139,3,8,24,75,14,5,10
2017-18,Telangana,Bhadradri Kothagudem,71,2,6,5,13,28,10,7,165,8,3,3,96,46,7,2,0,0,0,0,0,0,0,0,236,10,9,8,109,74,17,9
2017-18,Telangana,Jagityal,52,4,5,4,11,14,12,2,172,6,1,30,83,40,8,4,0,0,0,0,0,0,0,0,224,10,6,34,94,54,20,6
2017-18,Telangana,Jayashankar Bhupalpalli,20,0,1,3,2,5,7,2,64,0,1,5,43,8,7,0,0,0,0,0,0,0,0,0,84,0,2,8,45,13,14,2
2017-18,Telangana,Jogulamba Gadwal,43,0,6,6,6,14,10,1,92,0,0,21,51,17,0,3,0,0,0,0,0,0,0,0,135,0,6,27,57,31,10,4
2017-18,Telangana,Kamareddy ,67,6,8,7,12,15,10,9,147,7,6,15,89,28,2,0,0,0,0,0,0,0,0,0,214,13,14,22,101,43,12,9
2017-18,Telangana,Kumaram Bheem Asifabad,25,1,1,4,4,4,10,1,71,3,1,15,33,17,1,1,0,0,0,0,0,0,0,0,96,4,2,19,37,21,11,2
2017-18,Telangana,Mahabubabad,32,1,2,6,7,6,5,5,111,0,8,33,54,13,1,2,0,0,0,0,0,0,0,0,143,1,10,39,61,19,6,7
2017-18,Telangana,Mahabubnagar,99,2,11,11,15,35,16,9,204,6,7,21,128,32,7,3,0,0,0,0,0,0,0,0,303,8,18,32,143,67,23,12
2017-18,Telangana,Medak,68,6,5,8,20,15,10,4,156,4,8,21,90,28,4,1,0,0,0,0,0,0,0,0,224,10,13,29,110,43,14,5
2017-18,Telangana,Nagarkurnool,43,1,2,4,4,19,10,3,136,1,4,22,69,28,7,5,0,0,0,0,0,0,0,0,179,2,6,26,73,47,17,8
2017-18,Telangana,Nalgonda,106,4,8,20,22,28,21,3,295,2,2,81,151,51,5,3,0,0,0,0,0,0,0,0,401,6,10,101,173,79,26,6
2017-18,Telangana,Nirmal,48,4,0,3,12,17,7,5,105,1,3,32,45,22,0,2,0,0,0,0,0,0,0,0,153,5,3,35,57,39,7,7
2017-18,Telangana,Rajanna Siricilla,25,0,0,1,7,9,5,3,81,0,2,12,50,11,4,2,0,0,0,0,0,0,0,0,106,0,2,13,57,20,9,5
2017-18,Telangana,Sangareddy,204,13,16,30,38,60,32,15,334,13,15,90,161,45,3,7,0,0,0,0,0,0,0,0,538,26,31,120,199,105,35,22
2017-18,Telangana,Suryapet,43,2,1,4,9,16,9,2,127,0,3,23,63,34,3,1,0,0,0,0,0,0,0,0,170,2,4,27,72,50,12,3
2017-18,Telangana,Vikarabad,37,4,3,3,3,13,7,4,89,1,3,14,52,17,2,0,0,0,0,0,0,0,0,0,126,5,6,17,55,30,9,4
2017-18,Telangana,Wanaparthy,35,0,5,10,12,3,3,2,144,0,6,47,80,10,0,1,0,0,0,0,0,0,0,0,179,0,11,57,92,13,3,3
2017-18,Telangana,Railway Police Secunderabad,27,1,1,6,3,10,5,1,14,0,0,4,6,2,2,0,0,0,0,0,0,0,0,0,41,1,1,10,9,12,7,1
2017-18,Telangana,Total,5293,200,449,572,1131,1557,930,454,9041,191,265,1413,4597,1904,460,211,1,0,0,0,0,1,0,0,14335,391,714,1985,5728,3462,1390,665
2017-18,Tripura,Dhalai,34,0,0,2,15,13,3,1,59,0,0,8,36,9,6,0,0,0,0,0,0,0,0,0,93,0,0,10,51,22,9,1
2017-18,Tripura,Gomati,42,1,2,0,15,19,4,1,95,0,4,9,62,19,1,0,0,0,0,0,0,0,0,0,137,1,6,9,77,38,5,1
2017-18,Tripura,GRP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Tripura,Kowai,35,2,0,0,7,20,6,0,57,0,1,2,32,22,0,0,0,0,0,0,0,0,0,0,92,2,1,2,39,42,6,0
2017-18,Tripura,North,34,0,1,0,16,13,4,0,68,0,0,16,47,5,0,0,0,0,0,0,0,0,0,0,102,0,1,16,63,18,4,0
2017-18,Tripura,Sipahijala,59,0,0,1,32,19,5,2,125,0,0,12,93,15,4,1,0,0,0,0,0,0,0,0,184,0,0,13,125,34,9,3
2017-18,Tripura,South,44,0,1,5,17,16,3,2,103,0,1,27,57,17,1,0,0,0,0,0,0,0,0,0,147,0,2,32,74,33,4,2
2017-18,Tripura,Unakoti,46,1,1,2,26,13,0,3,147,0,2,7,109,27,0,2,0,0,0,0,0,0,0,0,193,1,3,9,135,40,0,5
2017-18,Tripura,West,233,3,10,9,54,100,43,14,432,2,5,45,201,143,25,11,0,0,0,0,0,0,0,0,665,5,15,54,255,243,68,25
2017-18,Tripura,Total,527,7,15,19,182,213,68,23,1086,2,13,126,637,257,37,14,0,0,0,0,0,0,0,0,1613,9,28,145,819,470,105,37
2017-18,Uttar Pradesh,Agra,210,1,6,15,89,60,23,16,184,0,2,12,112,36,9,13,0,0,0,0,0,0,0,0,394,1,8,27,201,96,32,29
2017-18,Uttar Pradesh,Aligarh,89,2,2,6,8,45,20,6,76,1,1,9,45,15,3,2,0,0,0,0,0,0,0,0,165,3,3,15,53,60,23,8
2017-18,Uttar Pradesh,Prayagraj,191,1,19,20,58,50,30,13,253,4,30,63,97,48,6,5,0,0,0,0,0,0,0,0,444,5,49,83,155,98,36,18
2017-18,Uttar Pradesh,Ambedkar Nagar,25,0,4,2,6,9,2,2,60,0,3,10,40,5,1,1,0,0,0,0,0,0,0,0,85,0,7,12,46,14,3,3
2017-18,Uttar Pradesh,Amethi,33,1,6,5,7,7,3,4,52,0,5,21,22,2,1,1,0,0,0,0,0,0,0,0,85,1,11,26,29,9,4,5
2017-18,Uttar Pradesh,Amroha,4,0,0,4,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0
2017-18,Uttar Pradesh,Auraiya,2,0,1,1,0,0,0,0,9,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,8,2,0,0,0
2017-18,Uttar Pradesh,Azamgarh,90,0,4,2,28,34,15,7,171,0,9,12,97,39,9,5,0,0,0,0,0,0,0,0,261,0,13,14,125,73,24,12
2017-18,Uttar Pradesh,Badaun,82,2,13,15,26,16,6,4,62,2,2,19,24,10,5,0,0,0,0,0,0,0,0,0,144,4,15,34,50,26,11,4
2017-18,Uttar Pradesh,Baghpat,105,0,9,3,39,28,24,2,106,0,5,11,51,31,6,2,0,0,0,0,0,0,0,0,211,0,14,14,90,59,30,4
2017-18,Uttar Pradesh,Bahraich,23,0,3,2,11,7,0,0,23,0,2,0,17,4,0,0,0,0,0,0,0,0,0,0,46,0,5,2,28,11,0,0
2017-18,Uttar Pradesh,Ballia,52,0,10,5,12,6,6,13,56,0,2,10,36,3,3,2,0,0,0,0,0,0,0,0,108,0,12,15,48,9,9,15
2017-18,Uttar Pradesh,Balrampur,10,0,1,0,4,2,1,2,15,0,4,2,8,1,0,0,0,0,0,0,0,0,0,0,25,0,5,2,12,3,1,2
2017-18,Uttar Pradesh,Banda,24,1,1,2,11,3,3,3,37,0,0,20,13,2,1,1,0,0,0,0,0,0,0,0,61,1,1,22,24,5,4,4
2017-18,Uttar Pradesh,Barabanki,81,2,22,18,19,8,7,5,59,0,13,9,27,7,1,2,0,0,0,0,0,0,0,0,140,2,35,27,46,15,8,7
2017-18,Uttar Pradesh,Bareilly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttar Pradesh,Basti,40,0,3,7,12,7,5,6,52,0,1,12,19,10,7,3,0,0,0,0,0,0,0,0,92,0,4,19,31,17,12,9
2017-18,Uttar Pradesh,Bijnor,84,0,13,3,26,17,22,3,98,0,2,8,66,15,7,0,0,0,0,0,0,0,0,0,182,0,15,11,92,32,29,3
2017-18,Uttar Pradesh,Bulandshahar,58,1,5,8,21,10,10,3,66,1,0,12,37,13,1,2,0,0,0,0,0,0,0,0,124,2,5,20,58,23,11,5
2017-18,Uttar Pradesh,Chandoli,41,0,0,6,14,10,7,4,61,0,6,18,20,14,3,0,0,0,0,0,0,0,0,0,102,0,6,24,34,24,10,4
2017-18,Uttar Pradesh,Chitrakoot,10,0,3,0,4,1,1,1,19,0,0,10,7,2,0,0,0,0,0,0,0,0,0,0,29,0,3,10,11,3,1,1
2017-18,Uttar Pradesh,Deoria,21,0,4,3,4,4,5,1,44,0,6,21,9,4,4,0,0,0,0,0,0,0,0,0,65,0,10,24,13,8,9,1
2017-18,Uttar Pradesh,Etah,49,1,6,4,16,14,5,3,38,0,2,5,23,6,2,0,0,0,0,0,0,0,0,0,87,1,8,9,39,20,7,3
2017-18,Uttar Pradesh,Etawah,4,0,0,1,0,0,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,2,0,0,3
2017-18,Uttar Pradesh,Ayodhya,55,0,5,7,13,15,10,5,76,0,1,16,43,11,4,1,0,0,0,0,0,0,0,0,131,0,6,23,56,26,14,6
2017-18,Uttar Pradesh,Fatehgarh,42,0,3,6,9,15,4,5,28,0,3,1,15,7,1,1,0,0,0,0,0,0,0,0,70,0,6,7,24,22,5,6
2017-18,Uttar Pradesh,Fatehpur,54,0,4,5,23,12,7,3,91,0,4,14,42,27,4,0,0,0,0,0,0,0,0,0,145,0,8,19,65,39,11,3
2017-18,Uttar Pradesh,Firozabad,44,0,6,5,12,9,6,6,59,0,2,18,26,10,2,1,0,0,0,0,0,0,0,0,103,0,8,23,38,19,8,7
2017-18,Uttar Pradesh,GRP,64,5,2,5,17,14,15,6,37,1,1,5,11,13,5,1,0,0,0,0,0,0,0,0,101,6,3,10,28,27,20,7
2017-18,Uttar Pradesh,Gautambudh Nagar,220,2,26,13,79,60,34,6,229,1,19,51,101,45,5,7,0,0,0,0,0,0,0,0,449,3,45,64,180,105,39,13
2017-18,Uttar Pradesh,Ghaziabad,202,0,46,21,44,46,28,17,163,3,17,54,45,30,9,5,0,0,0,0,0,0,0,0,365,3,63,75,89,76,37,22
2017-18,Uttar Pradesh,Ghazipur,53,0,4,1,21,14,8,5,102,6,27,52,12,3,2,0,0,0,0,0,0,0,0,0,155,6,31,53,33,17,10,5
2017-18,Uttar Pradesh,Gonda,31,0,4,2,17,1,7,0,59,0,7,13,27,8,1,3,0,0,0,0,0,0,0,0,90,0,11,15,44,9,8,3
2017-18,Uttar Pradesh,Gorakhpur,40,0,4,0,9,14,8,5,28,0,4,3,10,9,2,0,0,0,0,0,0,0,0,0,68,0,8,3,19,23,10,5
2017-18,Uttar Pradesh,Hamirpur,18,0,5,6,3,2,1,1,89,0,6,78,2,3,0,0,0,0,0,0,0,0,0,0,107,0,11,84,5,5,1,1
2017-18,Uttar Pradesh,Hapur,87,0,8,4,28,23,20,4,111,0,10,21,47,27,3,3,0,0,0,0,0,0,0,0,198,0,18,25,75,50,23,7
2017-18,Uttar Pradesh,Hardoi,47,1,5,3,19,7,9,3,38,1,2,13,19,3,0,0,0,0,0,0,0,0,0,0,85,2,7,16,38,10,9,3
2017-18,Uttar Pradesh,Hathras,31,0,0,7,8,11,4,1,41,0,2,8,17,14,0,0,0,0,0,0,0,0,0,0,72,0,2,15,25,25,4,1
2017-18,Uttar Pradesh,Jalaun,46,0,4,4,9,13,14,2,45,1,4,6,21,11,2,0,0,0,0,0,0,0,0,0,91,1,8,10,30,24,16,2
2017-18,Uttar Pradesh,Jaunpur,46,2,4,3,14,14,7,2,61,0,1,27,22,8,1,2,0,0,0,0,0,0,0,0,107,2,5,30,36,22,8,4
2017-18,Uttar Pradesh,Jhansi,22,0,5,10,5,2,0,0,108,0,1,27,35,45,0,0,0,0,0,0,0,0,0,0,130,0,6,37,40,47,0,0
2017-18,Uttar Pradesh,Kannauj,36,1,5,1,18,7,3,1,46,0,2,16,23,5,0,0,0,0,0,0,0,0,0,0,82,1,7,17,41,12,3,1
2017-18,Uttar Pradesh,Kanpur Dehat,37,0,0,7,14,15,0,1,29,0,0,7,18,4,0,0,0,0,0,0,0,0,0,0,66,0,0,14,32,19,0,1
2017-18,Uttar Pradesh,Kanpur Nagar,216,0,34,39,52,46,40,5,188,0,19,39,79,37,9,5,0,0,0,0,0,0,0,0,404,0,53,78,131,83,49,10
2017-18,Uttar Pradesh,Kasganj,25,0,4,2,8,5,3,3,20,0,0,2,15,3,0,0,0,0,0,0,0,0,0,0,45,0,4,4,23,8,3,3
2017-18,Uttar Pradesh,Kaushambi,40,0,13,27,0,0,0,0,92,0,53,39,0,0,0,0,0,0,0,0,0,0,0,0,132,0,66,66,0,0,0,0
2017-18,Uttar Pradesh,Khiri,89,2,13,20,21,18,12,3,71,2,8,19,23,12,6,1,0,0,0,0,0,0,0,0,160,4,21,39,44,30,18,4
2017-18,Uttar Pradesh,Kushi Nagar,8,0,6,1,0,0,0,1,11,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,19,0,6,10,1,1,0,1
2017-18,Uttar Pradesh,Lalitpur,24,4,4,2,6,5,1,2,66,1,18,37,6,3,1,0,0,0,0,0,0,0,0,0,90,5,22,39,12,8,2,2
2017-18,Uttar Pradesh,Lucknow,1042,6,143,124,276,288,149,56,850,11,89,210,279,191,48,22,0,0,0,0,0,0,0,0,1892,17,232,334,555,479,197,78
2017-18,Uttar Pradesh,Maharajganj,19,0,4,2,3,5,2,3,25,0,1,10,13,1,0,0,0,0,0,0,0,0,0,0,44,0,5,12,16,6,2,3
2017-18,Uttar Pradesh,Mahoba,21,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,7,14,0,0,0,0
2017-18,Uttar Pradesh,Mainpuri,22,0,3,0,15,4,0,0,77,0,3,72,2,0,0,0,0,0,0,0,0,0,0,0,99,0,6,72,17,4,0,0
2017-18,Uttar Pradesh,Mathura,17,0,0,11,6,0,0,0,16,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,33,0,0,19,14,0,0,0
2017-18,Uttar Pradesh,Mau,30,0,3,2,9,9,4,3,42,0,2,1,30,6,0,3,0,0,0,0,0,0,0,0,72,0,5,3,39,15,4,6
2017-18,Uttar Pradesh,Meerut,121,0,2,5,50,25,25,14,94,0,1,3,66,19,3,2,0,0,0,0,0,0,0,0,215,0,3,8,116,44,28,16
2017-18,Uttar Pradesh,Mirzapur,61,0,11,6,12,21,8,3,47,0,8,12,15,8,1,3,0,0,0,0,0,0,0,0,108,0,19,18,27,29,9,6
2017-18,Uttar Pradesh,Moradabad,5,0,0,5,0,0,0,0,80,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,85,0,0,0,0
2017-18,Uttar Pradesh,Muzaffarnagar,64,0,6,8,22,15,8,5,54,0,6,8,26,8,5,1,0,0,0,0,0,0,0,0,118,0,12,16,48,23,13,6
2017-18,Uttar Pradesh,Pilibhit,63,0,1,3,23,18,12,6,48,0,0,7,24,9,5,3,0,0,0,0,0,0,0,0,111,0,1,10,47,27,17,9
2017-18,Uttar Pradesh,Pratapgarh,11,0,2,9,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,6,10,0,0,0,0
2017-18,Uttar Pradesh,Raibareilly,29,0,5,4,2,7,9,2,45,0,2,18,16,6,1,2,0,0,0,0,0,0,0,0,74,0,7,22,18,13,10,4
2017-18,Uttar Pradesh,Rampur,23,0,1,17,2,3,0,0,216,0,13,37,148,18,0,0,0,0,0,0,0,0,0,0,239,0,14,54,150,21,0,0
2017-18,Uttar Pradesh,Saharanpur,120,0,6,11,35,37,20,11,83,0,1,2,42,30,8,0,0,0,0,0,0,0,0,0,203,0,7,13,77,67,28,11
2017-18,Uttar Pradesh,Sambhal,43,1,3,2,20,8,8,1,30,0,1,5,14,8,1,1,0,0,0,0,0,0,0,0,73,1,4,7,34,16,9,2
2017-18,Uttar Pradesh,Sant Kabirnagar,18,0,4,4,5,3,1,1,33,0,2,16,12,1,2,0,0,0,0,0,0,0,0,0,51,0,6,20,17,4,3,1
2017-18,Uttar Pradesh,Shahjahanpur,54,0,6,3,13,22,7,3,53,2,0,7,23,13,8,0,0,0,0,0,0,0,0,0,107,2,6,10,36,35,15,3
2017-18,Uttar Pradesh,Shamli,36,0,3,8,10,8,6,1,33,0,0,2,17,9,4,1,0,0,0,0,0,0,0,0,69,0,3,10,27,17,10,2
2017-18,Uttar Pradesh,Shrawasti,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2017-18,Uttar Pradesh,Sidharthnagar,41,0,6,3,12,8,7,5,36,1,4,3,19,7,2,0,0,0,0,0,0,0,0,0,77,1,10,6,31,15,9,5
2017-18,Uttar Pradesh,Sitapur,112,0,21,20,30,25,13,3,127,0,6,23,47,46,4,1,0,0,0,0,0,0,0,0,239,0,27,43,77,71,17,4
2017-18,Uttar Pradesh,Sonbhadra,49,0,0,13,25,5,2,4,58,0,0,0,44,12,2,0,0,0,0,0,0,0,0,0,107,0,0,13,69,17,4,4
2017-18,Uttar Pradesh,Bhadohi,40,0,21,11,4,0,4,0,32,0,7,6,10,6,3,0,0,0,0,0,0,0,0,0,72,0,28,17,14,6,7,0
2017-18,Uttar Pradesh,Sultanpur,25,2,7,9,3,3,1,0,27,0,1,7,18,1,0,0,0,0,0,0,0,0,0,0,52,2,8,16,21,4,1,0
2017-18,Uttar Pradesh,Unnao,66,2,8,9,23,10,7,7,80,0,3,18,52,5,1,1,0,0,0,0,0,0,0,0,146,2,11,27,75,15,8,8
2017-18,Uttar Pradesh,Varanasi,177,1,24,18,58,41,22,13,151,0,13,28,62,35,9,4,0,0,0,0,0,0,0,0,328,1,37,46,120,76,31,17
2017-18,Uttar Pradesh,Total,5214,41,646,654,1522,1271,751,329,5777,39,473,1453,2421,1045,233,113,0,0,0,0,0,0,0,0,10991,80,1119,2107,3943,2316,984,442
2017-18,Uttarakhand,Almora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Bageshwar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017-18,Uttarakhand,Chamoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
